temperature,humidity,pressure,ghi,hour,dayofweek,month,power
0.7000000000000001,0.4938271604938271,,,0.4782608695652174,0.0,0.9090909090909091,
0.65,0.5432098765432098,,0.0,0.5217391304347826,0.0,0.9090909090909091,
0.7000000000000001,0.4938271604938271,,,0.5217391304347826,0.0,0.9090909090909091,
0.45000000000000007,0.8641975308641976,,0.0,0.5652173913043478,0.0,0.9090909090909091,
0.6,0.6296296296296295,,,0.5652173913043478,0.0,0.9090909090909091,
0.45000000000000007,0.8024691358024691,,0.0,0.6086956521739131,0.0,0.9090909090909091,
0.7000000000000001,0.5432098765432098,,,0.6086956521739131,0.0,0.9090909090909091,
0.7500000000000001,0.4567901234567901,,0.0,0.6521739130434783,0.0,0.9090909090909091,
0.65,0.5432098765432098,,,0.6521739130434783,0.0,0.9090909090909091,
0.5000000000000001,0.7407407407407407,,0.0,0.6956521739130435,0.0,0.9090909090909091,
0.6,0.6296296296296295,,,0.6956521739130435,0.0,0.9090909090909091,
0.65,0.4938271604938271,,0.0,0.7391304347826086,0.0,0.9090909090909091,
0.6,0.6296296296296295,,,0.7391304347826086,0.0,0.9090909090909091,
0.6,0.6296296296296295,,0.0,0.7826086956521738,0.0,0.9090909090909091,
0.5499999999999999,0.6296296296296295,,,0.7826086956521738,0.0,0.9090909090909091,
0.20000000000000007,1.0,,0.0,0.8260869565217391,0.0,0.9090909090909091,
0.20000000000000007,1.0,,,0.8260869565217391,0.0,0.9090909090909091,
0.5499999999999999,0.6296296296296295,,0.0,0.8695652173913043,0.0,0.9090909090909091,
0.35,0.9259259259259258,,,0.8695652173913043,0.0,0.9090909090909091,
0.29999999999999993,0.9259259259259258,,0.0,0.9130434782608695,0.0,0.9090909090909091,
0.5499999999999999,0.691358024691358,,,0.9130434782608695,0.0,0.9090909090909091,
0.5000000000000001,0.7407407407407407,,0.0,0.9565217391304348,0.0,0.9090909090909091,
0.45000000000000007,0.7407407407407407,,,0.9565217391304348,0.0,0.9090909090909091,
0.45000000000000007,0.8024691358024691,,0.0,1.0,0.0,0.9090909090909091,
0.6,0.6296296296296295,,,1.0,0.0,0.9090909090909091,
0.6,0.5802469135802468,,0.09330628803245436,0.0,0.16666666666666666,0.9090909090909091,3012.99
0.5499999999999999,0.691358024691358,,,0.0,0.16666666666666666,0.9090909090909091,
0.5499999999999999,0.6296296296296295,,0.31643002028397565,0.043478260869565216,0.16666666666666666,0.9090909090909091,
0.29999999999999993,0.9259259259259258,,,0.043478260869565216,0.16666666666666666,0.9090909090909091,
0.5499999999999999,0.6296296296296295,,0.5354969574036511,0.08695652173913043,0.16666666666666666,0.9090909090909091,
0.65,0.4938271604938271,,,0.08695652173913043,0.16666666666666666,0.9090909090909091,
0.7000000000000001,0.5432098765432098,,0.6997971602434077,0.13043478260869565,0.16666666666666666,0.9090909090909091,
0.7000000000000001,0.4938271604938271,,,0.13043478260869565,0.16666666666666666,0.9090909090909091,
0.7500000000000001,0.4938271604938271,,0.7058823529411764,0.17391304347826086,0.16666666666666666,0.9090909090909091,
0.7500000000000001,0.4567901234567901,,,0.17391304347826086,0.16666666666666666,0.9090909090909091,
0.35,0.9259259259259258,,0.6774847870182555,0.21739130434782608,0.16666666666666666,0.9090909090909091,
0.45000000000000007,0.8024691358024691,,,0.21739130434782608,0.16666666666666666,0.9090909090909091,
0.7000000000000001,0.4938271604938271,,0.7616632860040567,0.2608695652173913,0.16666666666666666,0.9090909090909091,
0.7000000000000001,0.5432098765432098,,,0.2608695652173913,0.16666666666666666,0.9090909090909091,
0.7000000000000001,0.5925925925925926,,0.6369168356997972,0.30434782608695654,0.16666666666666666,0.9090909090909091,
0.7500000000000001,0.4938271604938271,,,0.30434782608695654,0.16666666666666666,0.9090909090909091,
0.5499999999999999,0.7407407407407407,,0.5020283975659229,0.34782608695652173,0.16666666666666666,0.9090909090909091,
0.7000000000000001,0.5432098765432098,,,0.34782608695652173,0.16666666666666666,0.9090909090909091,
0.7500000000000001,0.4938271604938271,,0.3042596348884381,0.3913043478260869,0.16666666666666666,0.9090909090909091,
0.4,0.8641975308641976,,,0.3913043478260869,0.16666666666666666,0.9090909090909091,
0.7500000000000001,0.4938271604938271,,0.10141987829614604,0.43478260869565216,0.16666666666666666,0.9090909090909091,
0.7000000000000001,0.5925925925925926,,,0.43478260869565216,0.16666666666666666,0.9090909090909091,
0.5499999999999999,0.7407407407407407,,0.004056795131845842,0.4782608695652174,0.16666666666666666,0.9090909090909091,
0.7000000000000001,0.5925925925925926,,,0.4782608695652174,0.16666666666666666,0.9090909090909091,
0.65,0.5432098765432098,,0.0,0.5217391304347826,0.16666666666666666,0.9090909090909091,
0.7999999999999999,0.38271604938271603,,,0.5217391304347826,0.16666666666666666,0.9090909090909091,
0.65,0.5432098765432098,,0.0,0.5652173913043478,0.16666666666666666,0.9090909090909091,
0.65,0.5432098765432098,,,0.5652173913043478,0.16666666666666666,0.9090909090909091,
0.7000000000000001,0.4938271604938271,,0.0,0.6086956521739131,0.16666666666666666,0.9090909090909091,
0.7500000000000001,0.4197530864197531,,,0.6086956521739131,0.16666666666666666,0.9090909090909091,
0.7000000000000001,0.5432098765432098,,0.0,0.6521739130434783,0.16666666666666666,0.9090909090909091,
0.65,0.6419753086419753,,,0.6521739130434783,0.16666666666666666,0.9090909090909091,
